Bedrooms,Bathrooms,SquareFootage,Zipcode,Price
3,2.0,3514,86516,664682.5196874326
4,4.0,5756,11844,1051711.9696520953
5,3.5,706,44572,181688.62471268766
7,5.0,3768,94423,944635.5899840828
2,3.0,5829,93813,975126.9274511121
3,2.5,5244,32975,881183.2818580279
1,2.0,3199,29449,690157.7619241433
6,1.0,2835,29459,501063.59839136613
3,2.0,3399,76795,663684.350398295
3,2.0,2111,28604,375073.07111802587
7,4.0,618,89395,206660.80650576524
3,4.0,1458,70140,285433.5084600439
3,1.0,2016,35362,319497.12712643534
2,2.0,5980,37943,1141931.0849735483
8,4.5,3632,31319,660424.0410894505
6,5.0,5105,61050,1086312.0441794917
6,4.0,2026,17697,521395.65612210217
6,4.0,3131,98611,610491.6303772988
4,4.5,5319,63655,872740.2787932445
5,3.5,5351,38735,924721.9097082744
8,2.0,5463,41293,1083841.3163097925
6,1.0,4638,79485,875749.3971883693
3,4.0,4713,86195,905063.409088723
3,1.0,2831,18010,598429.4466724274
6,1.0,3052,99359,564260.7334777873
7,5.0,3446,91936,763263.1216270126
6,4.0,3802,50727,801044.5092529975
3,2.5,2416,24787,566371.978295234
4,3.5,2380,83442,600784.0235966725
1,1.0,4703,23303,744532.1484162975
1,4.0,1304,76802,254925.7941398698
8,3.5,1941,63448,548312.7301599248
8,2.5,4062,79513,798241.2782731262
6,4.0,4190,16068,855692.0976431742
2,2.0,1759,41227,349880.0036453571
6,1.0,5226,22740,1155731.4222429562
7,2.5,4322,98333,905280.88263512
6,2.0,4038,74745,753040.5938256398
8,1.0,4160,17791,683875.9945585933
1,1.5,3682,10485,677336.1029826114
3,3.0,2315,55048,466172.5361816675
6,4.5,2843,40695,675840.6382262834
3,1.0,2360,47441,374247.2396817899
3,2.5,4607,10337,821236.1303860069
2,2.5,2396,25092,381461.8712112497
3,3.0,3275,66052,639256.0721375205
1,4.0,3836,11471,819004.028055531
4,4.5,643,61194,193615.11343284915
4,3.5,1088,54388,303182.2395384785
5,1.0,4876,82025,1136531.6466231518
7,4.0,3748,68045,875916.0628509184
6,2.0,5323,83392,1031629.8322958063
7,3.5,1556,71088,325851.00619035197
1,4.5,2714,84901,614183.9608960468
3,4.0,1715,15664,422350.37724827905
4,3.5,2381,98859,452200.5589158907
7,5.0,3426,15379,681442.0648902794
1,5.0,1250,77660,305491.00675530126
4,1.0,2476,41536,573582.6572967068
3,1.0,5963,14991,988245.1836515124
7,1.0,940,82330,233983.49982203054
4,4.5,3550,38359,768320.3866740521
6,4.0,3975,59302,705839.4774678365
8,2.0,3045,28043,631985.6970282663
6,1.5,3350,98059,715471.4990711925
5,2.5,2744,19070,495469.90872056887
5,2.0,1954,82735,372580.85733844136
4,4.0,3876,94239,711924.3349039248
8,4.5,1048,94803,332027.79339101975
1,3.5,4772,24133,785836.1018216696
6,2.0,5591,66955,1023888.8175830465
1,3.5,5244,38571,1108780.112258574
8,1.5,1397,36991,285791.4995457518
1,4.0,4096,87115,706082.5537393941
8,4.0,5510,59741,1125673.0531189286
4,2.5,2782,94539,586418.2859183009
1,4.5,3926,31871,678979.422963362
6,2.5,1245,16223,303421.37000426
3,4.0,1319,24197,350230.2076474003
5,2.5,2122,84923,508265.97202088253
3,3.0,1669,90375,310110.38971574703
1,4.0,5343,73196,993223.8062138403
3,2.0,5487,89432,863166.5081115717
6,3.0,5274,51525,1200000.0
6,2.0,3675,26198,818843.4589853042
1,3.0,4407,44524,634622.1661647974
4,2.0,3961,94293,825887.4771266581
3,4.0,2756,28515,565822.1709504789
4,1.0,5155,32027,787610.248817419
4,5.0,2913,23792,691619.3076090555
8,5.0,5857,91313,1200000.0
2,3.0,4105,95330,740062.0415119628
1,5.0,4739,42544,876008.4828281453
5,3.5,5678,94287,1065542.581198072
6,3.0,1232,95263,327152.4032492715
6,2.0,2799,33665,623574.0406194176
1,4.5,3663,41126,806675.8235531646
8,2.5,5953,29481,1200000.0
7,2.0,3510,33549,774786.4680445848
7,3.5,1222,78872,308019.4806955538
7,4.5,960,83693,279001.72237814846
8,5.0,2967,62236,623877.3586742878
5,3.5,809,73983,253056.7952649735
6,3.0,4067,46155,844112.769301907
1,1.5,1530,47481,222652.4066896372
8,1.5,5184,77967,1045903.0187273154
6,5.0,4543,92561,899300.7987285384
4,1.5,5296,30446,1059423.1460715733
3,1.5,5469,18507,1200000.0
3,2.0,1477,43208,315149.69245596195
8,2.0,5395,27522,1094646.1231223275
6,2.5,3099,57402,703009.7219316079
2,4.0,3123,35490,746252.7602669417
5,5.0,4951,48011,862843.9564887203
7,1.5,5869,45071,1200000.0
5,2.5,991,57754,253870.200443993
5,5.0,4502,55102,803646.7695906606
8,1.5,5688,24040,1200000.0
4,1.0,2921,17046,632888.450053631
5,4.5,5540,49374,1200000.0
3,5.0,4581,46189,1077311.8342170303
4,4.0,738,93998,265974.4896229009
1,4.5,702,96070,237881.07131329988
5,2.5,5961,44968,941769.9694097115
5,2.5,5836,30935,1200000.0
1,1.5,5933,65581,1150098.655901758
5,4.5,1083,19009,347240.0295395777
1,1.5,4919,56989,1030911.8228045186
4,5.0,5989,56876,1009423.057443964
3,2.5,4673,77482,698303.4840848082
1,1.0,2448,46724,476749.40442318545
2,2.5,2484,61377,483885.34497356805
8,2.0,3805,78861,783319.7217937671
8,3.5,2761,18699,698867.3584388765
1,4.0,2064,13745,494120.9788612395
8,4.5,1243,54837,300523.86730071704
5,1.5,4036,40794,955541.8547273218
7,3.5,5951,31198,1051128.2681556896
7,3.5,5153,67803,990663.4483244556
8,3.0,1210,23489,350575.3300532023
4,4.0,4902,60557,1034501.3127496412
6,2.0,2143,71439,486625.638053798
4,2.5,4139,32474,882517.1697918336
6,5.0,2066,66439,539104.1206939868
7,2.5,1516,93956,368172.9484435804
7,2.0,1781,65186,347327.07159555895
1,1.5,2746,78213,564575.3415289975
3,3.0,2872,65296,672122.5401445394
2,2.5,1451,44512,295953.0317277056
4,4.5,5136,86711,871257.731761897
5,4.0,1319,11177,313998.1888043142
6,3.5,5280,10761,1106112.3867689064
8,1.5,2614,16458,431377.9495814386
5,2.0,4072,69698,853863.6545087076
3,5.0,4242,64775,788468.5372216533
6,5.0,4470,63866,921506.1853462182
4,3.0,663,30110,202102.95191785786
1,2.0,5463,93853,1026834.3855380875
5,1.5,1159,71446,229345.54962156736
3,4.5,2333,38433,535483.4270108634
4,3.5,1269,82715,293079.3605761601
7,4.0,4494,24849,929449.415984948
7,1.0,2142,79980,448443.3552839129
4,1.0,1871,78500,327262.3837499163
4,1.5,3015,51990,469196.9594686623
4,2.0,3391,69891,683201.9344791835
6,1.0,5313,69866,1058380.2058154433
4,3.0,5817,88347,1032371.4273923632
5,2.0,5987,85603,1101410.3087803677
3,1.0,5779,49992,1048297.7850361593
6,4.5,3654,75097,831813.6062909436
4,3.5,3058,86008,584195.4795520741
2,5.0,3665,90662,723608.0918782643
8,2.0,1763,13101,526001.7701025283
2,5.0,5159,36990,1153332.159196618
3,5.0,3349,79214,662178.9548377311
7,1.0,2548,44611,435847.37819500925
1,2.0,659,71495,136230.35126565324
1,3.5,3702,61090,824821.8295719841
8,4.5,932,25958,321956.3187765917
7,2.5,4771,99786,843887.1833927191
6,3.0,789,82619,283098.58460217284
6,5.0,4160,75256,908314.6834444269
6,3.5,895,97292,269540.72494648723
1,4.0,3148,77002,811497.2183539099
2,4.0,776,59887,227265.25259933752
1,2.5,1399,10339,258198.9734548939
5,2.5,1405,60528,307906.5203855737
4,2.5,2342,96639,529996.8597684205
6,3.0,814,92624,283261.64165580523
2,3.0,2479,79260,536193.9836312651
3,4.5,3300,63570,669602.4394422043
8,5.0,1196,31643,408158.48231073853
3,1.5,2317,70252,471843.62868834526
4,4.0,1955,20334,433042.86455470993
2,1.0,4823,72977,920406.8722653837
1,1.0,1892,10789,441919.0801118443
1,2.5,3198,43941,617921.1729565997
5,4.0,4037,10552,831521.7947296816
5,1.5,5314,29806,968161.3802529353
1,1.5,741,46979,142690.8445745642
3,1.0,3816,18823,636045.7922354904
8,1.5,3439,41980,700569.8953766125
6,4.0,4940,10860,1136876.6937708717
3,5.0,4113,10290,693249.7435082197
8,3.5,3350,52417,559151.8377714053
5,1.5,2314,89880,410161.20552050794
4,5.0,1735,15870,370170.9927241668
8,4.0,4321,43397,802054.918735307
1,1.0,2509,26186,390132.9549901069
5,5.0,2847,31016,666881.6025974286
5,1.5,5116,79616,934005.7199401773
6,2.5,4702,88508,822039.1262659427
1,5.0,2148,77296,382283.0585351901
6,2.5,3239,21274,528999.0901291436
1,2.0,5366,33304,1200000.0
6,1.0,5111,87702,869336.4423246795
8,4.0,3431,78934,663820.7097835141
3,3.5,1606,57698,326180.607787623
4,2.5,3821,86051,688248.0073203716
4,3.5,3662,24705,764000.0613402998
1,3.5,5123,46329,971634.6105728752
2,2.5,3652,69736,838909.326148883
7,3.5,5029,62996,1200000.0
5,4.5,2919,20607,728277.6005705092
5,2.0,4139,62956,799216.6238234286
1,2.5,2966,40006,509844.6945541361
8,1.0,1126,88554,324980.90233725664
6,2.5,3407,85352,721991.8488676777
2,5.0,1795,30494,323632.656984813
3,4.5,2353,31237,575916.6216000192
6,2.5,2272,82367,425216.68828661577
6,4.0,2628,50963,662230.9241855969
1,2.0,2254,40541,469109.2025621244
1,5.0,5149,13447,805309.5214738104
8,2.5,5441,81120,1143441.253853911
5,1.5,4641,37156,824253.8248683733
1,3.0,5624,46559,793219.564354972
1,1.5,1447,31465,304757.09807489085
1,3.5,1467,52120,318764.58767333935
8,1.0,1373,92753,307581.33946055884
5,3.5,1142,20190,267087.6792513509
3,2.5,5017,73394,923722.7315520372
3,2.0,1385,15335,293936.57602897263
7,1.5,3905,64639,894471.3569050718
7,4.0,5235,81796,992712.9742120882
1,5.0,3483,35778,582849.8980004571
7,2.0,1048,91141,267239.989538098
5,3.5,3910,28559,812027.1566377176
8,5.0,5185,52341,1028024.4503651755
3,1.5,2505,30557,546245.937273282
6,4.0,5159,53781,1149768.3714126165
3,3.0,5009,82257,921347.7274160016
3,3.0,3851,30575,624448.9131731752
5,4.0,984,82848,299344.3801904602
7,5.0,894,14616,292637.0454987178
6,2.5,1838,74908,365292.29403857875
5,5.0,5457,43763,1137419.2987080885
1,5.0,3416,43124,740757.6350406936
8,2.5,1698,77229,394914.0652732913
4,2.0,2337,12590,591947.6210987935
3,1.5,2789,40870,483792.7161158222
4,5.0,3365,19534,593559.4402812317
8,1.5,1822,17921,424583.30817814136
8,3.5,3842,11691,762986.4006981407
5,3.0,4499,52042,759467.6168207702
5,3.0,4923,61209,931246.662671485
5,2.5,1010,78440,254756.56397498187
4,3.5,3599,63603,697002.6361291972
5,3.0,3545,54377,734544.7729372081
8,2.5,5386,49705,1001804.0782112072
1,5.0,1477,28764,302347.21610020706
5,3.5,1386,83744,363805.78304424294
2,2.0,2709,25783,505526.0897500975
7,3.5,2586,18515,668384.6451400748
4,1.0,1478,12070,266976.7670539945
2,3.0,2207,92850,487708.4164958476
5,3.5,3003,23771,598776.0833661885
8,4.5,670,74206,265330.90125396167
1,5.0,2910,93364,534304.7221147598
3,2.0,5001,30936,945423.5530752776
6,1.5,3895,27905,659910.4469461715
7,2.5,1361,13098,402624.9250840386
6,4.5,5283,37020,944779.7336983593
5,4.5,2721,67272,605939.9034376693
7,2.0,4182,61339,800136.6283216664
7,2.5,4797,94488,995999.0098772498
1,2.0,2229,20985,426444.87774330063
7,1.5,4888,18283,850666.53994365
4,2.5,1685,56323,399541.979097009
2,3.5,3057,47708,521426.6842061635
2,3.0,4995,80298,1002625.1638539692
2,2.0,3866,15054,624860.3396415318
4,1.5,1053,88812,206034.9399441463
6,5.0,3221,81317,864906.4741409463
1,1.0,1218,73304,240184.12884345147
7,5.0,1236,26471,274093.79933291883
4,1.0,2948,93561,454565.04746546224
2,4.0,5474,80949,914814.7789207016
5,3.5,3636,82956,827282.8549819025
3,4.0,2849,49678,568302.0907897198
7,2.0,3321,64325,649839.1200503713
4,2.0,2949,36527,544350.5333172601
8,1.0,5032,53250,1171779.0345059666
4,2.5,2594,22029,476361.157937037
1,1.5,3420,51583,562653.588804662
1,4.5,1671,79368,330655.5028900297
4,2.0,2631,78147,531616.4339342767
2,4.0,5969,18353,1054700.2348904624
3,4.0,1849,69336,382992.3273642135
7,5.0,1895,53042,519585.86859069543
1,3.5,4156,50996,815517.1018462814
7,1.0,927,86604,205328.4785306714
2,4.5,1396,65918,334944.62165539677
7,1.0,5899,78882,999443.699662858
5,2.0,3461,46822,760551.4106727275
1,3.0,5360,58760,1166706.8876504987
2,4.5,3393,14200,844688.4185560541
2,5.0,3694,57259,701840.9380561272
3,4.0,3577,18527,835537.2746094922
3,5.0,1562,20535,391091.28868254623
5,2.0,1868,27944,511488.0251726844
2,3.0,5879,50290,1093653.98996393
6,4.5,972,79700,241977.71902669314
2,1.0,4980,22438,1072988.17300782
3,4.5,3168,74344,627978.2778177293
6,4.0,5502,98640,1051584.4305786924
1,1.0,5342,68005,844940.6890604142
1,3.5,4293,80388,787746.6482366577
7,1.0,2204,82249,410031.9989413786
4,1.5,695,71083,215974.6478908269
3,3.0,4969,78719,931013.519787309
4,1.5,4541,41354,1001231.8459379794
6,1.0,1800,83568,338263.1074626055
3,3.5,4544,89811,857285.7724644978
5,4.5,5479,28793,989014.9500479731
2,4.5,5996,47066,1200000.0
5,4.5,731,94454,203508.64657527453
6,3.5,3715,81135,740068.2113922251
3,2.0,1990,42771,399051.7398438639
8,1.0,1749,23440,339476.6408366112
6,1.5,4110,21289,869006.2671521651
8,3.0,4247,59178,754374.5636651261
2,3.0,1407,80697,308773.3434464128
1,1.0,5439,76500,1051794.7145187184
1,1.0,650,91478,162554.8453964207
6,5.0,3808,59223,855262.198580017
4,1.5,5877,48369,1200000.0
3,4.0,655,24184,207965.1463997306
3,2.5,4264,78483,751086.232625486
1,4.0,1343,81774,367817.70179974346
7,4.5,5138,23156,950130.4638429086
5,3.0,3476,12411,572175.5891804317
7,1.0,679,25674,186329.08826533242
2,2.5,5072,18308,850322.3325830898
5,2.0,4540,78460,827794.442609088
5,3.0,3566,10576,680659.1559663753
6,3.5,4328,24641,861789.5082812085
1,1.5,5136,84499,1062521.2808677836
7,4.0,725,99827,282092.7905110227
7,2.0,818,60907,297505.7341345267
1,1.0,1547,51139,299012.3348070455
7,2.0,4973,94325,1168094.2147556168
8,5.0,1194,49651,297581.5709092628
1,3.5,5630,67315,911682.3850699761
6,3.5,740,25658,249783.7020635978
4,2.5,3493,48907,689864.3786118126
5,4.5,3655,89720,752536.7395203273
6,3.0,2230,73917,486709.45121961273
3,4.0,1476,41747,359043.35925195186
2,5.0,4805,88501,858068.5096254804
4,3.0,5771,86029,1200000.0
3,3.0,3260,62140,587278.2513634533
5,2.5,3990,64936,649709.2704919543
7,3.5,5918,36178,1160079.530905561
1,1.5,5491,77750,1018477.6561634224
5,2.0,2629,18000,462759.3158336375
6,1.0,5424,18065,865480.0754762244
2,1.5,3152,72404,605106.5866103498
6,1.5,4211,11085,787622.6021693323
4,4.5,1640,59325,473239.7809648023
4,4.5,914,79068,333660.51758036675
2,1.5,4059,72063,975096.3998509755
8,3.5,4772,27622,1028207.2646278179
3,3.0,3625,73902,757855.6795822472
3,2.0,3546,14834,695569.9342566086
4,3.0,3836,95733,713440.6952829645
4,3.0,4280,22008,939772.1427903393
7,3.0,5407,88498,1146829.451948621
1,2.0,3706,57229,537756.320302759
7,2.0,2137,18012,362052.06214321405
7,2.5,4472,61125,821567.3521385994
8,4.0,2467,95702,623645.1217639924
3,1.5,5549,94164,1076143.9445887492
8,2.5,1761,19849,437222.54870748986
8,2.5,4520,51372,861948.1431927488
2,1.0,4482,23767,926443.5824295022
3,4.5,3356,90647,660597.9086287487
1,1.0,2512,49989,510946.73858901014
6,4.5,864,50582,333416.5302682857
4,4.0,5028,54370,909500.7369219502
4,5.0,5782,55052,928919.4950976027
1,4.5,5515,55289,976686.1946570049
8,3.0,1902,31565,438814.2811387733
7,4.5,1794,63164,475372.8110511524
2,2.0,2126,78125,358800.98916795145
8,4.0,4204,60281,886131.8559552773
4,2.5,4994,67988,1047117.9357904564
5,3.0,2848,85285,712167.4990147713
7,5.0,1758,98219,513760.4937380246
4,4.0,4967,80037,796576.3925550672
5,2.5,5230,33423,1035454.3078936614
8,3.5,4113,94693,900784.4767117476
1,4.0,2678,94705,496403.993309615
1,5.0,1744,98860,379897.90863180324
7,2.5,668,11706,211428.32398669256
4,2.0,4317,61753,760245.3631828444
3,4.5,3608,51334,718397.9499437326
5,1.0,1426,77148,379097.6336940788
2,5.0,1769,92374,463267.0202770846
4,1.0,1583,60627,343761.7895886125
2,1.5,5176,25546,971045.3310901736
4,4.5,4577,58735,868950.5539379428
3,5.0,3934,84581,935940.7629413054
3,4.0,2940,35299,606307.6059972062
7,2.0,2615,76927,674158.7969808677
7,4.0,2052,53347,582498.0692208433
3,3.5,2733,51221,616785.6018569671
6,1.5,1639,50776,383421.25383691647
3,2.0,5323,25948,842010.3526106416
1,3.0,4813,35118,803505.4605163628
1,2.5,4066,89693,710629.4966921005
6,1.5,3626,27021,668257.3469281609
8,2.5,4857,83892,1038446.2847860435
5,4.5,3347,67964,763418.344592447
8,3.0,4862,58215,990684.1093989619
2,3.0,4995,11223,928106.735001446
8,2.0,4095,46110,765074.9317760925
4,4.5,4455,31526,809333.352281045
8,3.5,1161,84392,341430.0947247966
4,1.5,2803,48829,500521.22384779307
6,1.5,4019,89068,792048.0391077171
1,5.0,1744,61862,424329.5931640733
7,4.0,3299,96281,644839.4866105203
4,5.0,2151,30336,596472.2770892408
1,3.5,4621,40796,871490.5443958202
5,3.0,1160,37167,278471.85860158235
2,1.0,1787,76416,318307.59603237413
5,3.5,3733,26818,756262.8751048325
6,3.5,4011,48892,923598.124918812
8,2.0,2289,34488,538693.5702635363
8,2.0,5007,47952,918642.7501121294
3,2.0,3023,93904,640877.290835647
3,2.0,1969,23223,389946.3202196162
3,4.0,1180,71457,237375.6520009942
5,1.5,1576,40261,334420.52114998957
4,1.5,4872,69966,934911.7302522991
2,2.0,5209,85520,1195700.6575326745
3,4.0,2956,78334,594837.3567306673
6,2.0,718,17603,221261.33214791233
6,4.0,2142,87240,472493.78609622363
3,5.0,5462,44261,1200000.0
8,2.5,3643,25707,900765.3283353099
3,4.0,1572,28009,332347.92563936365
2,5.0,1515,69763,319608.8587131993
3,4.5,2037,62169,460761.31485347403
2,4.5,1186,28231,373389.9009251459
6,5.0,950,13246,232078.17669217015
3,3.0,5191,68882,816180.0890238592
5,3.0,3162,39825,533292.4674291797
7,2.0,2470,25925,496445.1280028489
5,3.0,872,11316,217100.67928313924
6,4.5,3527,69063,777268.2130204772
2,3.0,4958,93870,1080414.1340799683
5,2.5,4039,12026,730942.3552276078
2,4.5,3641,77083,799116.038417726
5,4.0,4548,25289,909524.269146715
5,3.5,2364,58886,456544.002742071
2,3.0,4890,75020,746970.9986357332
4,3.0,5767,49279,1155917.2736579736
5,1.5,2370,97705,573092.8207155766
3,2.5,5840,95643,946812.8845763365
7,4.5,2122,37279,449416.9814185809
6,4.5,1431,28356,362594.6484802153
4,1.0,1161,72535,273688.0983395181
2,1.5,4140,75200,807360.9577102555
4,3.0,4736,40043,859065.2664572679
1,5.0,2079,22795,494099.91074182483
1,4.0,5066,92536,1127134.8528085204
5,3.0,1805,96435,408503.57312504057
5,1.0,1256,97111,308132.1917403891
3,3.5,4540,71513,836848.6817631718
7,4.5,1189,32158,428952.1878360836
6,4.0,4926,58630,1051100.324698893
4,1.5,5504,29005,870729.4222600495
1,3.0,1971,94013,450002.3897075637
5,2.5,5174,95096,921652.9142564698
8,5.0,5928,50252,1200000.0
8,1.0,4351,55176,1000753.5669549024
6,3.5,4359,95490,742576.4214110998
4,2.0,2700,94066,542947.6435565915
5,5.0,2484,10705,652041.4544838147
5,3.0,5729,61510,1001388.8024718341
1,3.5,1347,56293,376224.79499467806
1,5.0,1063,54420,348046.2278398096
5,5.0,1353,30152,415274.06856600003
2,4.5,1182,69278,263961.4075334759
5,5.0,2805,65130,624855.6427712765
6,2.5,4714,77855,1002870.1592836131
5,3.5,4750,70216,1098110.778400127
3,3.0,4627,83699,800432.7494769507
7,3.0,5416,97141,1121306.2601881728
3,2.5,3953,10209,956360.813835083
3,1.5,3408,14834,613055.322713415
2,3.5,4203,41512,770578.5197188685
2,5.0,4513,72485,787811.285469988
8,1.0,2019,61959,463692.1789545315
5,4.0,2767,87982,515388.3952513713
3,3.5,2744,79498,662495.1328146426
2,2.0,2767,23028,560499.3029785366
1,1.0,2160,61542,369282.1550792639
5,2.5,1776,31903,458798.3256747774
6,5.0,1868,21717,414528.64331353403
7,1.5,4187,40545,740119.7773606946
4,2.0,1766,45212,382557.9788184549
5,1.5,4175,51100,651498.1176147052
4,1.5,3441,67635,725357.0755523558
3,4.5,2470,62016,461635.2061579396
7,2.0,4529,45375,897799.8331973539
4,4.0,2867,30320,608911.6866893033
3,4.5,3486,29301,728708.3530125184
1,2.0,759,61370,134851.46952090834
4,1.5,3258,93717,507967.5639003613
7,4.5,4363,19168,769822.7463416004
8,2.0,5334,78109,811297.0592252741
5,4.0,1655,28973,461298.12375285354
3,1.0,933,46051,221493.9709656111
5,3.5,4196,52759,873663.590240319
7,5.0,1491,96337,439870.0833840495
2,2.0,3587,94343,615040.678805161
3,4.0,5047,77426,881672.432283208
4,3.5,1962,29951,350250.0171308978
3,4.5,1525,80911,329270.69351406966
5,2.0,3043,41305,652351.2381727425
1,2.0,3177,91115,572598.8881721068
3,2.5,4580,85406,727577.8183166708
4,2.0,3005,94067,679912.6205787995
2,5.0,2019,19109,422069.5094105718
8,2.5,3475,36842,773588.6997866032
6,3.5,659,20716,231160.80960994685
1,4.5,3124,93726,692320.4463385597
8,4.5,4397,58585,903883.7709067921
2,3.0,3259,56408,738297.8215351732
3,3.0,4696,46530,938540.6980996536
5,3.5,2178,75385,472926.9463862291
7,4.0,5006,69730,1047767.3025112818
5,4.0,3705,85623,781683.8833695601
8,2.5,1307,87658,328807.09026330465
4,3.5,5877,40898,1200000.0
5,4.0,2380,73908,501838.3352350544
1,3.0,3013,91377,536742.4722865033
5,3.0,5553,67392,1056054.9281134966
4,1.5,4006,85578,807070.0978217857
6,4.0,2761,36505,555609.0529594037
3,3.5,5614,98830,1198562.6146806185
7,1.0,4139,16173,863627.1083885175
8,2.5,1208,94052,334989.0334833147
3,2.0,908,16932,226541.3821532999
5,2.0,4907,93445,1071145.3857122415
2,4.0,2964,40241,657038.461093989
3,2.5,784,26712,235582.15914113235
6,4.5,5924,78193,1066729.3320174061
5,5.0,5935,39105,979437.269254212
7,2.0,845,40382,243427.031355433
4,3.0,838,97892,238762.28235190565
6,2.5,1119,64520,350879.48485618626
5,3.5,4507,29589,903421.4464323131
6,2.5,876,49601,251632.67676021697
3,4.5,4628,99452,918990.2447204774
7,2.0,5701,50675,968992.7187429416
4,3.0,4909,44366,957731.6827794815
5,1.0,1205,13851,219848.06085590163
1,3.5,5173,17582,1164790.9861926078
8,3.0,5203,50591,831114.3944900815
4,4.5,5794,80143,1075013.3168164587
1,5.0,4653,15507,805694.1607065632
6,4.5,3312,15934,780740.0998925221
2,4.5,741,51971,197223.40907290633
4,2.0,4261,97488,792169.1410798219
6,2.5,2969,14659,549166.5170476043
